iata,name,country,region,latitude,longitude,facility_type,init_capacity,security_level,in_charge
OCA,Ocean Reef Club Airport,US,US-FL,25.325399398804,-80.274803161621,small_airport,0,10,False
PQS,Pilot Station Airport,US,US-AK,61.934601,-162.899994,small_airport,0,10,False
CSE,Crested Butte Airpark,US,US-CO,38.851918,-106.928341,small_airport,0,10,True
JCY,LBJ Ranch Airport,US,US-TX,30.251800537100003,-98.62249755859999,small_airport,0,10,True
PMX,Metropolitan Airport,US,US-MA,42.223300933800004,-72.31140136719999,small_airport,0,10,False
NUP,Nunapitchuk Airport,US,US-AK,60.905591,-162.440454,small_airport,0,10,False
ICY,Icy Bay Airport,US,US-AK,59.96900177,-141.662002563,small_airport,0,10,False
KKK,Kalakaket Creek AS Airport,US,US-AK,64.4166256967,-156.820392609,small_airport,0,10,False
MHS,Dunsmuir Muni-Mott Airport,US,US-CA,41.263199,-122.272003,small_airport,0,10,False
GCT,Grand Canyon Bar Ten Airstrip,US,US-AZ,36.259701,-113.231003,small_airport,0,10,True
LVD,Lime Village Airport,US,US-AK,61.3591003418,-155.440002441,small_airport,0,10,False
HGZ,Hog River Airport,US,US-AK,66.2161026,-155.6690063,small_airport,0,10,False
OTN,Ed-Air Airport,US,US-IN,38.851398468,-87.4997024536,small_airport,0,10,True
TLF,Telida Airport,US,US-AK,63.393901824951,-153.26899719238,small_airport,0,10,False
BZT,Eagle Air Park,US,US-TX,28.982200622559,-95.579696655273,small_airport,0,10,True
BYW,Blakely Island Airport,US,US-WA,48.578998565700005,-122.825996399,small_airport,0,10,False
DRF,Drift River Airport,US,US-AK,60.588901519800004,-152.162002563,small_airport,0,10,False
BDF,Rinkenberger Restricted Landing Area,US,US-IL,41.230899810800004,-89.61569976810001,small_airport,0,10,False
VRS,Roy Otten Memorial Airfield,US,US-MO,38.427799224854,-92.875198364258,small_airport,0,10,True
ATT,Atmautluak Airport,US,US-AK,60.866699,-162.272995,small_airport,0,10,False
LIV,Livengood Camp Airport,US,US-AK,65.467,-148.6534,small_airport,0,10,False
PDB,Pedro Bay Airport,US,US-AK,59.7896003723,-154.12399292,small_airport,0,10,False
KOZ,Ouzinkie Airport,US,US-AK,57.925362,-152.496715,small_airport,0,10,False
TNK,Tununak Airport,US,US-AK,60.575500488281,-165.27200317383,small_airport,0,10,False
WKK,Aleknagik / New Airport,US,US-AK,59.2826004028,-158.617996216,medium_airport,0,20,False
NNK,Naknek Airport,US,US-AK,58.732898712158,-157.02000427246,small_airport,0,10,False
BCS,Southern Seaplane Airport,US,US-LA,29.8661003113,-90.0222015381,small_airport,0,10,True
BWL,Earl Henry Airport,US,US-OK,36.7958984375,-97.3170013428,small_airport,0,10,True
CWS,Center Island Airport,US,US-WA,48.4901008606,-122.832000732,small_airport,0,10,False
TEK,Tatitlek Airport,US,US-AK,60.871449,-146.690297,small_airport,0,10,False
DUF,Pine Island Airport,US,US-NC,36.2535018921,-75.7884979248,small_airport,0,10,False
SSW,Stuart Island Airpark,US,US-WA,48.672901153564,-123.17600250244,small_airport,0,10,False
FOB,Fort Bragg Airport,US,US-CA,39.4743003845,-123.79599762,small_airport,0,10,True
AXB,Maxson Airfield,US,US-NY,44.312002,-75.90034,small_airport,0,10,False
REE,Reese Airpark,US,US-TX,33.590301513672,-102.03700256348,small_airport,0,10,True
WDN,Waldronaire Airport,US,US-WA,48.7117996216,-123.017997742,small_airport,0,10,False
CHU,Chuathbaluk Airport,US,US-AK,61.579102,-159.216003,small_airport,0,10,False
UGS,Ugashik Airport,US,US-AK,57.5279006958,-157.399002075,small_airport,0,10,False
MXG,Marlboro Airport,US,US-MA,42.343201,-71.509002,small_airport,0,10,False
KLL,Levelock Airport,US,US-AK,59.128101348899996,-156.85899353,small_airport,0,10,False
WTL,Tuntutuliak Airport,US,US-AK,60.3353004456,-162.667007446,small_airport,0,10,False
TWA,Twin Hills Airport,US,US-AK,59.07559967041,-160.27299499512,small_airport,0,10,False
KCQ,Chignik Lake Airport,US,US-AK,56.2550010681,-158.774993896,small_airport,0,10,False
CEX,Chena Hot Springs Airport,US,US-AK,65.0518035889,-146.04699707,small_airport,0,10,False
SOL,Solomon State Field,US,US-AK,64.5605,-164.4457,small_airport,0,10,False
HED,Herendeen Bay Airport,US,US-AK,55.801399231,-160.899002075,small_airport,0,10,False
TWE,Taylor Airport,US,US-AK,65.6792984009,-164.798995972,small_airport,0,10,False
LNI,Lonely Air Station,US,US-AK,70.91069794,-153.2420044,small_airport,0,10,False
CDL,Candle 2 Airport,US,US-AK,65.907699585,-161.925994873,small_airport,0,10,False
BSZ,Bartletts Airport,US,US-AK,58.2162017822,-157.352005005,small_airport,0,10,False
BSW,Boswell Bay Airport,US,US-AK,60.4230995178,-146.145996094,small_airport,0,10,False
TGE,Sharpe Field,US,US-AL,32.4919013977,-85.7755966187,small_airport,0,10,True
AQY,Girdwood Airport,US,US-AK,60.966099,-149.126007,small_airport,0,10,False
BKG,Branson Airport,US,US-MO,36.532082,-93.200544,small_airport,68,10,True
ILL,Willmar Municipal -John L Rice Field,US,US-MN,45.11769867,-95.13040161,small_airport,0,10,False
BOK,Brookings Airport,US,US-OR,42.0746,-124.290001,small_airport,0,10,False
BYA,Boundary Airport,US,US-AK,64.0783004761,-141.113006592,small_airport,0,10,False
CHP,Circle Hot Springs Airport,US,US-AK,65.485496521,-144.610992432,small_airport,0,10,False
CKD,Crooked Creek Airport,US,US-AK,61.8679008484,-158.134994507,small_airport,0,10,False
CKR,Crane Island Airstrip,US,US-WA,48.5978,-122.9979,small_airport,0,10,False
CKU,Cordova Municipal Airport,US,US-AK,60.5438995361,-145.727005005,small_airport,0,10,False
CKX,Chicken Airport,US,US-AK,64.0712966919,-141.95199585,small_airport,0,10,False
HLI,Hollister Municipal Airport,US,US-CA,36.8932991028,-121.410003662,small_airport,0,10,True
CXC,Chitina Airport,US,US-AK,61.582901001,-144.427001953,small_airport,0,10,False
CZK,Cascade Locks State Airport,US,US-OR,45.6768989563,-121.878997803,small_airport,0,10,False
CZN,Chisana Airport,US,US-AK,62.0712013245,-142.04800415,small_airport,0,10,False
CZO,Chistochina Airport,US,US-AK,62.5634994507,-144.669006348,small_airport,0,10,False
IUA,Canandaigua Airport,US,US-NY,42.908902,-77.325226,small_airport,0,10,False
DJN,Delta Junction Airport,US,US-AK,64.0503997803,-145.716995239,small_airport,0,10,False
DCK,Dahl Creek Airport,US,US-AK,66.9432983398,-156.904998779,small_airport,0,10,False
RGR,Ranger Municipal Airport,US,US-TX,32.4525985718,-98.682800293,small_airport,0,10,True
FLT,Flat Airport,US,US-AK,62.452598571799996,-157.988998413,small_airport,0,10,False
GAB,Gabbs Airport,US,US-NV,38.924098968500005,-117.958999634,small_airport,0,10,True
GFD,Pope Field,US,US-IN,39.790298461899994,-85.7360992432,small_airport,0,10,True
GNU,Goodnews Airport,US,US-AK,59.117401123,-161.57699585,small_airport,0,10,False
GMT,Granite Mountain Air Station,US,US-AK,65.40209961,-161.2810059,small_airport,0,10,False
GVE,Gordonsville Municipal Airport,US,US-VA,38.15599823,-78.165802002,small_airport,0,10,False
HAY,Haycock Airport,US,US-AK,65.20099639889999,-161.156997681,small_airport,0,10,False
HPV,Princeville Airport,US,US-HI,22.209199905400002,-159.445999146,small_airport,0,10,False
HKB,Healy Lake Airport,US,US-AK,63.9958,-144.6926,small_airport,0,10,False
HNE,Tahneta Pass Airport,US,US-AK,61.901401519800004,-147.304000854,small_airport,0,10,False
JLA,Quartz Creek Airport,US,US-AK,60.48270034789999,-149.718994141,small_airport,0,10,False
AMK,Animas Air Park,US,US-CO,37.203201293899994,-107.869003296,small_airport,0,10,True
BDX,Broadus Airport,US,US-MT,45.47249985,-105.4540024,small_airport,0,10,False
EUE,Eureka Airport,US,US-NV,39.604198455799995,-116.004997253,small_airport,0,10,True
KPT,Jackpot Airport/Hayden Field,US,US-NV,41.97600173949999,-114.657997131,small_airport,0,10,False
RLA,Rolla Downtown Airport,US,US-MO,37.935699462890625,-91.8134994506836,small_airport,0,10,True
FID,Elizabeth Field,US,US-NY,41.25130081179999,-72.0316009521,small_airport,0,10,False
HUD,Humboldt Municipal Airport,US,US-IA,42.736099243199995,-94.2452011108,small_airport,0,10,False
TWD,Jefferson County International Airport,US,US-WA,48.0537986755,-122.810997009,small_airport,0,10,False
MVM,Kayenta Airport,US,US-AZ,36.716444,-110.228444,small_airport,0,10,True
HCC,Columbia County Airport,US,US-NY,42.2913017273,-73.7102966309,small_airport,0,10,False
AHD,Ardmore Downtown Executive Airport,US,US-OK,34.1469993591,-97.1227035522,small_airport,0,10,True
GCW,Grand Canyon West Airport,US,US-AZ,35.990398407,-113.816001892,small_airport,0,10,True
CKE,Lampson Field,US,US-CA,38.9906005859,-122.901000977,small_airport,0,10,True
ROF,Montague-Yreka Rohrer Field,US,US-CA,41.7304000854,-122.54599762,small_airport,0,10,False
CNE,Fremont County Airport,US,US-CO,38.428001403799996,-105.106002808,small_airport,0,10,True
COP,Cooperstown-Westville Airport,US,US-NY,42.6291999817,-74.89099884030001,small_airport,0,10,False
CIL,Council Airport,US,US-AK,64.89790344240001,-163.70300293,small_airport,0,10,False
IRB,Iraan Municipal Airport,US,US-TX,30.9057006836,-101.891998291,small_airport,0,10,True
GNF,Gansner Field,US,US-CA,39.943902,-120.945,small_airport,0,10,True
CHZ,Chiloquin State Airport,US,US-OR,42.579440493,-121.879062653,small_airport,0,10,False
LTW,St. Mary's County Regional Airport,US,US-MD,38.3153991699,-76.5501022339,small_airport,0,10,False
AHF,Arapahoe Municipal Airport,US,US-NE,40.339500427199994,-99.90650177,small_airport,0,10,False
PCT,Princeton Airport,US,US-NJ,40.3992004395,-74.6588973999,small_airport,0,10,False
CTO,Calverton Executive Airpark,US,US-NY,40.9151000977,-72.7919006348,small_airport,0,10,False
NRI,Grand Lake Regional Airport,US,US-OK,36.577598571777,-94.86190032959,small_airport,0,10,True
GTP,Grants Pass Airport,US,US-OR,42.510101,-123.388,small_airport,0,10,False
NLE,Jerry Tyler Memorial Airport,US,US-MI,41.835899353027,-86.225196838379,small_airport,0,10,False
GCD,Grand Coulee Dam Airport,US,US-WA,47.922000885,-119.083000183,small_airport,0,10,False
VLE,Valle Airport,US,US-AZ,35.65060043335,-112.14800262451,small_airport,0,10,True
FPY,Perry-Foley Airport,US,US-FL,30.0692997,-83.58059692,small_airport,0,10,False
NTJ,Manti-Ephraim Airport,US,US-UT,39.32910156,-111.6149979,small_airport,0,10,True
SBO,Salina Gunnison Airport,US,US-UT,39.029098510699995,-111.837997437,small_airport,0,10,True
JVI,Central Jersey Regional Airport,US,US-NJ,40.5243988037,-74.59839630130001,small_airport,0,10,False
UCE,Eunice Airport,US,US-LA,30.466299057007,-92.423797607422,small_airport,0,10,True
GOL,Gold Beach Municipal Airport,US,US-OR,42.41339874,-124.4240036,small_airport,0,10,False
KKT,Kentland Municipal Airport,US,US-IN,40.7587013245,-87.42819976810001,small_airport,0,10,False
PRW,Prentice Airport,US,US-WI,45.542999,-90.279297,small_airport,0,10,False
EGP,Maverick County Memorial International Airport,US,US-TX,28.85720062,-100.512001,small_airport,0,10,True
BLD,Boulder City Municipal Airport,US,US-NV,35.9474983215,-114.861000061,small_airport,0,10,True
MFH,Mesquite Airport,US,US-NV,36.83499908,-114.0550003,small_airport,0,10,True
ECA,Iosco County Airport,US,US-MI,44.312801,-83.422302,small_airport,0,10,False
FMU,Florence Municipal Airport,US,US-OR,43.98279953,-124.111000061,small_airport,0,10,False
OTS,Anacortes Airport,US,US-WA,48.499,-122.662003,small_airport,0,10,False
ROL,Roosevelt Municipal Airport,US,US-UT,40.278301,-110.051003,small_airport,0,10,False
CTK,Canton Municipal Airport,US,US-SD,43.308899,-96.570999,small_airport,0,10,False
WPO,North Fork Valley Airport,US,US-CO,38.8316993713,-107.646003723,small_airport,0,10,True
ATE,Antlers Municipal Airport,US,US-OK,34.1926002502,-95.6499023438,small_airport,0,10,True
QWG,Wilgrove Air Park,US,US-NC,35.2137985229,-80.67009735110001,small_airport,0,10,False
ASQ,Austin Airport,US,US-NV,39.467998,-117.195,small_airport,0,10,True
AAF,Apalachicola Regional Airport,US,US-FL,29.72750092,-85.02749634,small_airport,0,10,True
ABE,Lehigh Valley International Airport,US,US-PA,40.652099609375,-75.44080352783203,medium_airport,928,20,False
ABI,Abilene Regional Airport,US,US-TX,32.4113006592,-99.68190002440001,medium_airport,394,20,True
ABQ,Albuquerque International Sunport,US,US-NM,35.040199,-106.609001,large_airport,4097,30,True
ABR,Aberdeen Regional Airport,US,US-SD,45.449100494384766,-98.42179870605469,medium_airport,120,20,False
ABY,Southwest Georgia Regional Airport,US,US-GA,31.535499572753906,-84.19450378417969,medium_airport,160,20,False
ACB,Antrim County Airport,US,US-MI,44.988602,-85.198402,small_airport,0,10,False
ACK,Nantucket Memorial Airport,US,US-MA,41.25310135,-70.06020355,medium_airport,282,20,False
ACT,Waco Regional Airport,US,US-TX,31.611299514770508,-97.23049926757812,medium_airport,290,20,True
ACV,California Redwood Coast-Humboldt County Airport,US,US-CA,40.978101,-124.109,medium_airport,364,20,False
ACY,Atlantic City International Airport,US,US-NJ,39.45759963989258,-74.57720184326172,medium_airport,450,20,False
ADG,Lenawee County Airport,US,US-MI,41.8676986694,-84.07730102539999,small_airport,0,10,False
ADT,Ada Regional Airport,US,US-OK,34.804298,-96.671303,small_airport,0,10,True
ADM,Ardmore Municipal Airport,US,US-OK,34.30301,-97.0196342,small_airport,0,10,True
ADS,Addison Airport,US,US-TX,32.9686012268,-96.8364028931,small_airport,0,10,True
ADW,Joint Base Andrews,US,US-MD,38.810799,-76.866997,large_airport,0,30,False
AEL,Albert Lea Municipal Airport,US,US-MN,43.68149948,-93.36720276,small_airport,0,10,False
AEX,Alexandria International Airport,US,US-LA,31.32740020751953,-92.54979705810547,medium_airport,552,20,True
AFF,USAF Academy Airfield,US,US-CO,38.96969986,-104.8130035,small_airport,0,10,True
WSG,Washington County Airport,US,US-PA,40.1365013123,-80.29019927979999,small_airport,0,10,False
AFN,Jaffrey Airport Silver Ranch Airport,US,US-NH,42.805099487300005,-72.0029983521,small_airport,0,10,False
AFO,Afton Municipal Airport,US,US-WY,42.7112007141,-110.942001343,small_airport,0,10,False
AFW,Fort Worth Alliance Airport,US,US-TX,32.9875984192,-97.31880187990001,large_airport,0,30,True
AGC,Allegheny County Airport,US,US-PA,40.354400634765625,-79.9301986694336,medium_airport,0,20,False
AGO,Ralph C Weiser Field,US,US-AR,33.228001,-93.217002,small_airport,0,10,True
AGS,Augusta Regional At Bush Field,US,US-GA,33.36989974975586,-81.9645004272461,large_airport,777,30,False
AHC,Amedee Army Air Field,US,US-CA,40.26620102,-120.1529999,small_airport,0,10,False
AHH,Amery Municipal Airport,US,US-WI,45.2811012268,-92.37539672850001,small_airport,0,10,False
AHN,Athens Ben Epps Airport,US,US-GA,33.94860076904297,-83.32630157470703,medium_airport,0,20,False
AIA,Alliance Municipal Airport,US,US-NE,42.0531997681,-102.804000854,small_airport,0,10,False
AID,Anderson Municipal Darlington Field,US,US-IN,40.10860061649999,-85.6129989624,small_airport,0,10,False
AIK,Aiken Regional Airport,US,US-SC,33.649399,-81.684998,small_airport,0,10,False
AIO,Atlantic Municipal Airport,US,US-IA,41.40729904,-95.04689789,small_airport,0,10,False
AIV,George Downer Airport,US,US-AL,33.106499,-88.1978,small_airport,0,10,True
AIZ,Lee C Fine Memorial Airport,US,US-MO,38.0960006714,-92.54949951170002,small_airport,0,10,True
AKO,Colorado Plains Regional Airport,US,US-CO,40.1755981445,-103.222000122,small_airport,0,10,False
AKC,Akron Fulton International Airport,US,US-OH,41.0374984741,-81.4669036865,medium_airport,0,20,False
ALB,Albany International Airport,US,US-NY,42.74829864501953,-73.80169677734375,medium_airport,1956,20,False
ALI,Alice International Airport,US,US-TX,27.740900039699998,-98.02690124510002,medium_airport,0,20,True
ALM,Alamogordo White Sands Regional Airport,US,US-NM,32.8399009705,-105.990997314,medium_airport,0,20,True
ALN,St Louis Regional Airport,US,US-IL,38.89030075069999,-90.0459976196,medium_airport,0,20,True
ALO,Waterloo Regional Airport,US,US-IA,42.557098388671875,-92.40029907226562,medium_airport,111,20,False
ALS,San Luis Valley Regional Bergman Field,US,US-CO,37.434898,-105.866997,medium_airport,0,20,True
ALW,Walla Walla Regional Airport,US,US-WA,46.09489822,-118.288002,medium_airport,0,20,False
ALX,Thomas C Russell Field,US,US-AL,32.914699554399995,-85.9629974365,small_airport,0,10,True
AMA,Rick Husband Amarillo International Airport,US,US-TX,35.219398,-101.706001,large_airport,860,30,True
AMN,Gratiot Community Airport,US,US-MI,43.322101593,-84.68800354,small_airport,0,10,False
AMW,Ames Municipal Airport,US,US-IA,41.992001,-93.621803,small_airport,0,10,False
ANB,Anniston Regional Airport,US,US-AL,33.5882,-85.8581,medium_airport,0,20,True
AND,Anderson Regional Airport,US,US-SC,34.4945983887,-82.70939636230001,medium_airport,0,20,False
SLT,Harriet Alexander Field,US,US-CO,38.538299560547,-106.04900360107,small_airport,0,10,True
ANP,Lee Airport,US,US-MD,38.942902,-76.568398,small_airport,0,10,False
ANQ,Tri State Steuben County Airport,US,US-IN,41.639702,-85.083504,small_airport,0,10,False
ANW,Ainsworth Regional Airport,US,US-NE,42.579201,-99.992995,small_airport,0,10,False
ANY,Anthony Municipal Airport,US,US-KS,37.158501,-98.079597,small_airport,0,10,True
AOH,Lima Allen County Airport,US,US-OH,40.706902,-84.026703,small_airport,0,10,False
AOO,Altoona Blair County Airport,US,US-PA,40.29639816,-78.31999969,medium_airport,0,20,False
APA,Centennial Airport,US,US-CO,39.57009888,-104.848999,medium_airport,0,20,True
APC,Napa County Airport,US,US-CA,38.2132,-122.280998,small_airport,0,10,True
APF,Naples Municipal Airport,US,US-FL,26.1525993347,-81.7752990723,medium_airport,0,20,False
APG,Phillips Army Air Field,US,US-MD,39.466202,-76.1688,medium_airport,0,20,False
APH,A P Hill AAF (Fort A P Hill) Airport,US,US-VA,38.068902,-77.318298,small_airport,0,10,False
APN,Alpena County Regional Airport,US,US-MI,45.0780983,-83.56030273,medium_airport,102,20,False
APT,Marion County Brown Field,US,US-TN,35.060699,-85.585297,small_airport,0,10,True
APV,Apple Valley Airport,US,US-CA,34.575298309299995,-117.185997009,small_airport,0,10,True
ARA,Acadiana Regional Airport,US,US-LA,30.0378,-91.883904,medium_airport,0,20,True
ARB,Ann Arbor Municipal Airport,US,US-MI,42.2229995728,-83.74559783939999,small_airport,0,10,False
ARG,Walnut Ridge Regional Airport,US,US-AR,36.124667,-90.925111,small_airport,0,10,True
WHT,Wharton Regional Airport,US,US-TX,29.254299163800003,-96.1544036865,small_airport,0,10,True
AUZ,Aurora Municipal Airport,US,US-IL,41.771900177,-88.47570037839999,small_airport,0,10,False
ART,Watertown International Airport,US,US-NY,43.99190139770508,-76.02169799804688,medium_airport,0,20,False
ARV,Lakeland-Noble F. Lee Memorial field,US,US-WI,45.92789841,-89.73090363,small_airport,0,10,False
BFT,Beaufort County Airport,US,US-SC,32.4122009277,-80.6343994141,small_airport,0,10,False
ASE,Aspen-Pitkin Co/Sardy Field,US,US-CO,39.22320175,-106.8690033,medium_airport,796,20,True
SPZ,Springdale Municipal Airport,US,US-AR,36.176399231,-94.1193008423,small_airport,0,10,True
ASH,Boire Field,US,US-NH,42.7817001343,-71.51480102539999,small_airport,0,10,False
ASL,Harrison County Airport,US,US-TX,32.5205001831,-94.307800293,small_airport,0,10,True
ASN,Talladega Municipal Airport,US,US-AL,33.569900512699995,-86.05090332030001,small_airport,0,10,True
AST,Astoria Regional Airport,US,US-OR,46.158000946,-123.878997803,medium_airport,0,20,False
ASX,John F Kennedy Memorial Airport,US,US-WI,46.54850006,-90.91899872,small_airport,0,10,False
ASY,Ashley Municipal Airport,US,US-ND,46.0238990784,-99.3526000977,small_airport,0,10,False
ATL,Hartsfield Jackson Atlanta International Airport,US,US-GA,33.6367,-84.428101,large_airport,63901,30,False
ATS,Artesia Municipal Airport,US,US-NM,32.8525009155,-104.468002319,small_airport,0,10,True
ATW,Appleton International Airport,US,US-WI,44.258098602299995,-88.5190963745,small_airport,598,10,False
ATY,Watertown Regional Airport,US,US-SD,44.91400146,-97.15470123,medium_airport,121,20,False
AUG,Augusta State Airport,US,US-ME,44.320598602299995,-69.7973022461,medium_airport,0,20,False
AUM,Austin Municipal Airport,US,US-MN,43.66500092,-92.93340302,small_airport,0,10,False
AUN,Auburn Municipal Airport,US,US-CA,38.95479965,-121.0820007,small_airport,0,10,True
AUO,Auburn University Regional Airport,US,US-AL,32.615101,-85.433998,small_airport,0,10,True
AUS,Austin Bergstrom International Airport,US,US-TX,30.194499969482422,-97.6698989868164,large_airport,11060,30,True
AUW,Wausau Downtown Airport,US,US-WI,44.9262008667,-89.6266021729,medium_airport,0,20,False
AVL,Asheville Regional Airport,US,US-NC,35.43619918823242,-82.54180145263672,large_airport,1651,30,False
AVO,Avon Park Executive Airport,US,US-FL,27.59119987,-81.52780151,small_airport,0,10,False
AVP,Wilkes Barre Scranton International Airport,US,US-PA,41.338500976599995,-75.72339630130001,medium_airport,659,20,False
AVW,Marana Regional Airport,US,US-AZ,32.4095993042,-111.218002319,small_airport,0,10,True
AVX,Catalina Airport,US,US-CA,33.4049,-118.416,small_airport,0,10,True
AWM,West Memphis Municipal Airport,US,US-AR,35.1351013184,-90.2343978882,small_airport,0,10,True
AXG,Algona Municipal Airport,US,US-IA,43.0778999329,-94.2720031738,small_airport,0,10,False
AXN,Chandler Field,US,US-MN,45.8662986755,-95.39469909670001,medium_airport,0,20,False
AXS,Altus Quartz Mountain Regional Airport,US,US-OK,34.697952,-99.3385,small_airport,0,10,True
AXV,Neil Armstrong Airport,US,US-OH,40.49340057,-84.29889679,small_airport,0,10,False
AXX,Angel Fire Airport,US,US-NM,36.422000885,-105.290000916,small_airport,0,10,True
AYS,Waycross Ware County Airport,US,US-GA,31.2490997314,-82.39550018310001,small_airport,0,10,False
TUH,Arnold Air Force Base,US,US-TN,35.39260101,-86.08580017,small_airport,0,10,True
AZO,Kalamazoo Battle Creek International Airport,US,US-MI,42.234901428222656,-85.5521011352539,medium_airport,526,20,False
BAB,Beale Air Force Base,US,US-CA,39.136100769,-121.43699646,large_airport,0,30,True
BAD,Barksdale Air Force Base,US,US-LA,32.5018005371,-93.6626968384,large_airport,0,30,True
BAF,Westfield-Barnes Regional Airport,US,US-MA,42.157799,-72.715599,medium_airport,0,20,False
CLU,Columbus Municipal Airport,US,US-IN,39.2619018555,-85.8963012695,medium_airport,0,20,True
BAM,Battle Mountain Airport,US,US-NV,40.598999023400005,-116.874000549,small_airport,0,10,False
BBB,Benson Municipal Airport,US,US-MN,45.331901550299996,-95.6505966187,small_airport,0,10,False
BBD,Curtis Field,US,US-TX,31.1793003082,-99.3238983154,medium_airport,0,20,True
BTN,Marlboro County Jetport H.E. Avent Field,US,US-SC,34.62170029,-79.73439789,small_airport,0,10,False
BBW,Broken Bow Municipal Airport,US,US-NE,41.4365005493,-99.6421966553,small_airport,0,10,False
BCB,Virginia Tech Montgomery Executive Airport,US,US-VA,37.207599639899996,-80.4077987671,small_airport,0,10,False
BCE,Bryce Canyon Airport,US,US-UT,37.706401825,-112.144996643,medium_airport,0,20,True
BCT,Boca Raton Airport,US,US-FL,26.3784999847,-80.1076965332,small_airport,0,10,False
BDE,Baudette International Airport,US,US-MN,48.7284011841,-94.612197876,medium_airport,0,20,False
BDG,Blanding Municipal Airport,US,US-UT,37.58330154,-109.4830017,small_airport,0,10,True
BDL,Bradley International Airport,US,US-CT,41.9388999939,-72.68319702149999,large_airport,4450,30,False
BDR,Igor I Sikorsky Memorial Airport,US,US-CT,41.16350173950195,-73.1261978149414,medium_airport,0,20,False
WBU,Boulder Municipal Airport,US,US-CO,40.0393981934,-105.225997925,small_airport,0,10,False
BEC,Beech Factory Airport,US,US-KS,37.694499969499994,-97.21499633790002,small_airport,0,10,True
BED,Laurence G Hanscom Field,US,US-MA,42.47000122,-71.28900146,medium_airport,0,20,False
BEH,Southwest Michigan Regional Airport,US,US-MI,42.128601074200006,-86.4284973145,small_airport,0,10,False
BFD,Bradford Regional Airport,US,US-PA,41.8031005859375,-78.64009857177734,medium_airport,0,20,False
BFF,Western Neb. Rgnl/William B. Heilig Airport,US,US-NE,41.87400055,-103.5960007,medium_airport,102,20,False
BFI,Boeing Field King County International Airport,US,US-WA,47.529998779296875,-122.302001953125,large_airport,0,30,False
BFL,Meadows Field,US,US-CA,35.43360138,-119.0569992,medium_airport,410,20,True
BFM,Mobile Downtown Airport,US,US-AL,30.626800537100003,-88.06809997559999,medium_airport,42,20,True
BFR,Virgil I Grissom Municipal Airport,US,US-IN,38.84000015,-86.44539642,small_airport,0,10,True
BGD,Hutchinson County Airport,US,US-TX,35.700901031499995,-101.393997192,small_airport,0,10,True
BGE,Decatur County Industrial Air Park,US,US-GA,30.9715004,-84.63739777,small_airport,0,10,False
BGM,Greater Binghamton/Edwin A Link field,US,US-NY,42.20869827,-75.97979736,medium_airport,172,20,False
BGR,Bangor International Airport,US,US-ME,44.80739974975586,-68.8281021118164,large_airport,762,30,False
BHB,Hancock County-Bar Harbor Airport,US,US-ME,44.45000076,-68.3615036,medium_airport,0,20,False
BHM,Birmingham-Shuttlesworth International Airport,US,US-AL,33.56290054,-86.75350189,large_airport,3343,30,True
BID,Block Island State Airport,US,US-RI,41.1680984497,-71.577796936,small_airport,0,10,False
BIE,Beatrice Municipal Airport,US,US-NE,40.301300048799995,-96.75409698490002,small_airport,0,10,False
BIF,Biggs Army Air Field (Fort Bliss),US,US-TX,31.84950066,-106.3799973,medium_airport,0,20,True
BIH,Eastern Sierra Regional Airport,US,US-CA,37.3731002808,-118.363998413,medium_airport,0,20,True
BIL,Billings Logan International Airport,US,US-MT,45.807701110839844,-108.54299926757812,large_airport,648,30,False
BIS,Bismarck Municipal Airport,US,US-ND,46.772701263427734,-100.74600219726562,medium_airport,670,20,False
BIX,Keesler Air Force Base,US,US-MS,30.4104003906,-88.92440032959999,medium_airport,0,20,True
BJC,Rocky Mountain Metropolitan Airport,US,US-CO,39.90879822,-105.1169968,medium_airport,0,20,True
BJI,Bemidji Regional Airport,US,US-MN,47.50939941,-94.93370056,medium_airport,120,20,False
BJJ,Wayne County Airport,US,US-OH,40.874801635699995,-81.88829803470001,small_airport,0,10,False
BKD,Stephens County Airport,US,US-TX,32.71900177,-98.89099884030001,small_airport,0,10,True
BKE,Baker City Municipal Airport,US,US-OR,44.837299346900004,-117.808998108,medium_airport,0,20,False
BFK,Buckley Air Force Base,US,US-CO,39.701698303200004,-104.751998901,medium_airport,0,20,True
BKL,Burke Lakefront Airport,US,US-OH,41.51750183105469,-81.68329620361328,medium_airport,0,20,False
BKT,Allen C Perkinson Blackstone Army Air Field,US,US-VA,37.0741996765,-77.9574966431,small_airport,0,10,False
BKW,Raleigh County Memorial Airport,US,US-WV,37.787300109899995,-81.1241989136,medium_airport,0,20,False
BKX,Brookings Regional Airport,US,US-SD,44.304798,-96.816902,small_airport,0,10,False
BLF,Mercer County Airport,US,US-WV,37.295799255371094,-81.20770263671875,medium_airport,0,20,False
BLH,Blythe Airport,US,US-CA,33.6192016602,-114.717002869,medium_airport,0,20,True
BLI,Bellingham International Airport,US,US-WA,48.79280090332031,-122.53800201416016,medium_airport,204,20,False
BLM,Monmouth Executive Airport,US,US-NJ,40.18690109,-74.12490082,small_airport,0,10,False
BLU,Blue Canyon Nyack Airport,US,US-CA,39.2750015259,-120.709999084,small_airport,0,10,True
BLV,Scott AFB/Midamerica Airport,US,US-IL,38.5452,-89.835197,large_airport,110,30,True
BMC,Brigham City Regional Airport,US,US-UT,41.552399,-112.061996,small_airport,0,10,False
